county,date,aqi_mean,aqi_max,pm25_mean,pm25_max,observation_count,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,fire_event_count_radius,smoke_present,min_fire_distance_km,fire_radius_km
Merced,2023-06-28,48.791666666666664,54.0,,,24.0,23.2,32.9,13.5,0.0,17.9,0.0,0.0,1500.0,150.0
Merced,2023-06-29,47.833333333333336,56.0,,,24.0,26.299999999999997,37.3,15.3,0.0,19.8,0.0,0.0,1500.0,150.0
Merced,2023-06-30,54.916666666666664,65.0,,,24.0,30.6,41.5,19.7,0.0,11.2,0.0,0.0,1500.0,150.0
Merced,2023-07-01,54.708333333333336,62.0,,,24.0,33.35,44.2,22.5,0.0,14.1,0.0,0.0,701.2552052622481,150.0
Merced,2023-07-02,52.625,62.0,,,24.0,34.4,44.8,24.0,0.0,15.3,0.0,0.0,1500.0,150.0
Merced,2023-07-03,45.5,57.0,,,24.0,31.4,42.8,20.0,0.0,18.4,0.0,0.0,1500.0,150.0
Merced,2023-07-04,49.208333333333336,65.0,,,24.0,28.25,38.5,18.0,0.0,21.6,0.0,0.0,1500.0,150.0
Merced,2023-07-05,68.25,132.0,,,24.0,27.0,37.0,17.0,0.0,19.1,0.0,0.0,1500.0,150.0
Merced,2023-07-06,52.0,58.0,,,24.0,24.7,34.5,14.9,0.0,20.2,0.0,0.0,1500.0,150.0
Merced,2023-07-07,47.291666666666664,55.0,,,24.0,23.5,33.0,14.0,0.0,18.6,0.0,0.0,1500.0,150.0
Merced,2023-07-08,45.375,54.0,,,24.0,23.3,32.5,14.1,0.0,20.6,0.0,0.0,1500.0,150.0
Merced,2023-07-09,32.208333333333336,45.0,,,24.0,21.6,30.1,13.1,0.0,21.0,0.0,0.0,1500.0,150.0
Merced,2023-07-10,28.875,39.0,,,24.0,23.65,34.1,13.2,0.0,18.4,0.0,0.0,1500.0,150.0
Merced,2023-07-11,45.333333333333336,58.0,,,24.0,27.9,38.3,17.5,0.0,10.0,0.0,0.0,1500.0,150.0
Merced,2023-07-12,48.958333333333336,61.0,,,24.0,28.9,38.9,18.9,0.0,16.9,0.0,0.0,1500.0,150.0
Merced,2023-07-13,46.041666666666664,60.0,,,24.0,28.75,39.1,18.4,0.0,16.5,0.0,0.0,1500.0,150.0
Merced,2023-07-14,38.083333333333336,55.0,,,24.0,30.299999999999997,40.8,19.8,0.0,13.0,0.0,0.0,493.61832520042054,150.0
Merced,2023-07-15,48.916666666666664,65.0,,,24.0,32.400000000000006,43.7,21.1,0.0,12.0,0.0,0.0,656.1639627993535,150.0
Merced,2023-07-16,56.291666666666664,68.0,,,24.0,35.05,45.4,24.7,0.0,18.7,0.0,0.0,1500.0,150.0
Merced,2023-07-17,56.416666666666664,64.0,,,24.0,33.65,42.3,25.0,0.0,20.5,0.0,0.0,1500.0,150.0
Merced,2023-07-18,51.0,61.0,,,24.0,31.45,39.8,23.1,0.0,21.1,0.0,0.0,866.4681486496127,150.0
Merced,2023-07-19,76.41666666666667,98.0,,,24.0,30.35,40.2,20.5,0.0,18.4,0.0,0.0,1034.5807830388849,150.0
Merced,2023-07-20,65.08333333333333,69.0,,,24.0,29.55,41.0,18.1,0.0,15.8,0.0,0.0,1500.0,150.0
Merced,2023-07-21,63.75,69.0,,,24.0,32.05,43.6,20.5,0.0,11.7,0.0,0.0,822.2482771472763,150.0
Merced,2023-07-22,58.833333333333336,73.0,,,24.0,33.65,43.8,23.5,0.0,14.1,0.0,0.0,1500.0,150.0
Merced,2023-07-23,62.416666666666664,75.0,,,24.0,34.65,43.8,25.5,0.0,20.9,0.0,0.0,1169.316363552806,150.0
Merced,2023-07-24,47.958333333333336,63.0,,,24.0,30.05,40.2,19.9,0.0,23.6,0.0,0.0,1029.9302667679715,150.0
Merced,2023-07-25,34.208333333333336,46.0,,,24.0,30.0,40.2,19.8,0.0,14.4,0.0,0.0,1500.0,150.0
Merced,2023-07-26,39.083333333333336,59.0,,,24.0,30.35,39.2,21.5,0.0,19.5,0.0,0.0,1206.981823656943,150.0
Merced,2023-07-27,47.791666666666664,61.0,,,24.0,28.4,38.3,18.5,0.0,21.3,0.0,0.0,549.4576117094871,150.0
Merced,2023-07-28,52.833333333333336,59.0,,,24.0,28.049999999999997,38.9,17.2,0.0,19.0,0.0,0.0,1500.0,150.0
Merced,2023-07-29,33.416666666666664,43.0,,,24.0,29.700000000000003,40.2,19.2,0.0,12.9,0.0,0.0,1500.0,150.0
Merced,2023-07-30,35.166666666666664,58.0,,,24.0,30.1,40.7,19.5,0.0,16.4,0.0,0.0,1185.5682574810298,150.0
Merced,2023-07-31,38.708333333333336,53.0,,,24.0,29.55,39.5,19.6,0.0,17.6,0.0,0.0,1500.0,150.0
Merced,2023-08-01,55.75,70.0,,,24.0,27.95,37.9,18.0,0.0,19.0,0.0,0.0,1234.4999185504926,150.0
Merced,2023-08-02,50.416666666666664,62.0,,,24.0,24.65,34.4,14.9,0.0,21.6,0.0,0.0,1500.0,150.0
Merced,2023-08-03,47.833333333333336,55.0,,,24.0,23.05,31.2,14.9,0.0,19.6,0.0,0.0,2395.125913492642,150.0
Merced,2023-08-04,11.304347826086955,64.0,,,23.0,25.7,36.5,14.9,0.0,19.8,0.0,0.0,1500.0,150.0
Merced,2023-08-05,57.833333333333336,69.0,,,24.0,27.950000000000003,38.7,17.2,0.0,18.3,0.0,0.0,1245.6714358395384,150.0
Merced,2023-08-06,58.208333333333336,62.0,,,24.0,30.45,40.8,20.1,0.0,17.1,0.0,0.0,1231.6256138758667,150.0
Merced,2023-08-07,56.125,59.0,,,24.0,31.85,41.7,22.0,0.0,21.7,0.0,0.0,1050.1413861971091,150.0
Merced,2023-08-08,52.416666666666664,60.0,,,24.0,29.0,38.2,19.8,0.0,22.3,0.0,0.0,1500.0,150.0
Merced,2023-08-09,45.25,58.0,,,24.0,26.6,36.1,17.1,0.0,20.9,0.0,0.0,491.2279508208572,150.0
Merced,2023-08-10,47.541666666666664,56.0,,,24.0,26.65,35.5,17.8,0.0,20.2,0.0,0.0,2441.302482669291,150.0
Merced,2023-08-11,38.25,54.0,,,24.0,26.85,35.1,18.6,0.0,22.3,0.0,0.0,1985.3490099101325,150.0
Merced,2023-08-12,38.083333333333336,54.0,,,24.0,29.05,38.2,19.9,0.0,15.5,0.0,0.0,1500.0,150.0
Merced,2023-08-13,34.458333333333336,51.0,,,24.0,30.55,39.1,22.0,0.0,17.0,0.0,0.0,1500.0,150.0
Merced,2023-08-14,50.291666666666664,56.0,,,24.0,33.5,42.0,25.0,0.0,13.1,0.0,0.0,1500.0,150.0
Merced,2023-08-15,52.625,59.0,,,24.0,33.95,42.9,25.0,0.0,20.1,0.0,0.0,199.50381791546167,150.0
Merced,2023-08-16,47.833333333333336,61.0,,,24.0,33.7,42.8,24.6,0.0,16.4,0.0,0.0,456.4867628339457,150.0
Merced,2023-08-17,51.166666666666664,58.0,,,24.0,33.0,41.8,24.2,0.0,12.0,0.0,0.0,527.8327142044475,150.0
Merced,2023-08-18,48.541666666666664,63.0,,,24.0,31.05,41.5,20.6,0.0,20.0,0.0,0.0,574.9149053992729,150.0
Merced,2023-08-19,43.75,54.0,,,24.0,29.7,38.5,20.9,0.0,18.4,0.0,0.0,1500.0,150.0
Merced,2023-08-20,51.583333333333336,61.0,,,24.0,29.75,36.7,22.8,1.1,20.1,0.0,0.0,1500.0,150.0
Merced,2023-08-21,46.875,67.0,,,24.0,26.35,30.8,21.9,3.9,19.5,0.0,0.0,2063.70615623034,150.0
Merced,2023-08-22,46.458333333333336,61.0,,,24.0,27.0,33.5,20.5,0.1,12.2,0.0,0.0,2608.783900274973,150.0
Merced,2023-08-23,50.458333333333336,57.0,,,24.0,29.200000000000003,37.2,21.2,0.0,14.0,0.0,0.0,523.1126291651842,150.0
Merced,2023-08-24,51.25,58.0,,,24.0,30.05,38.1,22.0,0.0,17.8,0.0,0.0,2650.4480253374886,150.0
Merced,2023-08-25,58.625,66.0,,,24.0,26.85,35.9,17.8,0.0,19.4,0.0,0.0,690.3740449514888,150.0
Merced,2023-08-26,57.083333333333336,68.0,,,24.0,27.700000000000003,36.7,18.7,0.0,14.0,0.0,0.0,761.2591404183117,150.0
Merced,2023-08-27,54.333333333333336,60.0,,,24.0,27.75,37.3,18.2,0.0,12.2,0.0,0.0,1500.0,150.0
Merced,2023-08-28,53.75,63.0,,,24.0,28.6,38.8,18.4,0.0,13.0,0.0,0.0,1194.781897594202,150.0
Merced,2023-08-29,49.791666666666664,61.0,,,24.0,27.65,37.5,17.8,0.0,17.2,0.0,0.0,1500.0,150.0
Merced,2023-08-30,81.41666666666667,144.0,,,24.0,28.15,38.3,18.0,0.0,15.0,0.0,0.0,1500.0,150.0
Merced,2023-08-31,100.66666666666669,123.0,,,24.0,27.200000000000003,36.7,17.7,0.0,16.9,0.0,0.0,1832.8430534477752,150.0
Merced,2023-09-01,65.04166666666667,155.0,,,24.0,25.85,33.9,17.8,0.0,21.6,0.0,0.0,1192.6485773085565,150.0
Merced,2023-09-02,34.958333333333336,48.0,,,24.0,22.6,27.6,17.6,6.8,21.6,0.0,0.0,1500.0,150.0
Merced,2023-09-03,41.458333333333336,54.0,,,24.0,22.950000000000003,27.3,18.6,2.9,14.3,0.0,0.0,1500.0,150.0
Merced,2023-09-04,41.416666666666664,53.0,,,24.0,22.25,29.5,15.0,0.0,15.1,0.0,0.0,1894.9135792713453,150.0
Merced,2023-09-05,44.958333333333336,55.0,,,24.0,24.799999999999997,32.4,17.2,0.0,10.9,0.0,0.0,1500.0,150.0
Merced,2023-09-06,-0.3478260869565217,60.0,,,23.0,25.1,33.2,17.0,0.0,14.4,0.0,0.0,1500.0,150.0
Merced,2023-09-07,43.208333333333336,56.0,,,24.0,25.299999999999997,33.8,16.8,0.0,15.7,0.0,0.0,1500.0,150.0
Merced,2023-09-08,38.0,54.0,,,24.0,27.4,36.9,17.9,0.0,16.2,0.0,0.0,1997.3835976960315,150.0
Merced,2023-09-09,37.06666666666667,57.0,,,15.0,27.25,35.6,18.9,2.3,16.6,0.0,0.0,1500.0,150.0
Merced,2023-09-11,-36.3125,39.0,,,16.0,26.299999999999997,35.8,16.8,0.0,10.8,2.0,1.0,116.028449263087,150.0
Merced,2023-09-12,31.708333333333332,49.0,,,24.0,25.15,34.7,15.6,0.0,18.3,0.0,0.0,1500.0,150.0
Merced,2023-09-13,37.333333333333336,53.0,,,24.0,25.7,34.3,17.1,0.0,14.4,0.0,0.0,1500.0,150.0
Merced,2023-09-14,49.833333333333336,59.0,,,24.0,25.85,34.8,16.9,0.0,14.9,0.0,0.0,1500.0,150.0
Merced,2023-09-15,48.5,58.0,,,24.0,26.2,34.5,17.9,0.0,14.8,0.0,0.0,1500.0,150.0
Merced,2023-09-16,50.916666666666664,55.0,,,24.0,25.200000000000003,33.2,17.2,0.0,15.3,0.0,0.0,1500.0,150.0
Merced,2023-09-17,43.583333333333336,50.0,,,24.0,23.55,30.6,16.5,0.0,20.7,0.0,0.0,1500.0,150.0
Merced,2023-09-18,25.541666666666668,38.0,,,24.0,23.0,29.8,16.2,0.0,17.7,0.0,0.0,1500.0,150.0
Merced,2023-09-19,27.375,51.0,,,24.0,23.1,30.6,15.6,0.0,17.5,0.0,0.0,1500.0,150.0
Merced,2023-09-20,62.625,87.0,,,24.0,23.6,31.1,16.1,0.0,16.2,0.0,0.0,1500.0,150.0
Merced,2023-09-21,91.375,127.0,,,24.0,21.299999999999997,28.9,13.7,0.0,20.7,0.0,0.0,1070.4418424110602,150.0
Merced,2023-09-22,81.91666666666667,96.0,,,24.0,21.549999999999997,28.9,14.2,0.0,18.2,0.0,0.0,1500.0,150.0
Merced,2023-09-23,81.25,89.0,,,24.0,22.2,30.0,14.4,0.0,15.5,0.0,0.0,1500.0,150.0
Merced,2023-09-24,72.08333333333333,79.0,,,24.0,22.25,31.1,13.4,0.0,14.1,0.0,0.0,1500.0,150.0
Merced,2023-09-25,31.833333333333332,69.0,,,24.0,21.4,29.1,13.7,0.0,15.5,0.0,0.0,1500.0,150.0
Merced,2023-09-26,22.416666666666668,45.0,,,24.0,21.7,29.2,14.2,0.0,16.3,0.0,0.0,1500.0,150.0
Merced,2023-09-27,23.916666666666668,34.0,,,24.0,22.05,30.1,14.0,0.0,15.0,0.0,0.0,1500.0,150.0
Merced,2023-09-28,28.083333333333332,48.0,,,24.0,22.15,30.3,14.0,0.0,14.7,0.0,0.0,1500.0,150.0
Merced,2023-09-29,41.333333333333336,55.0,,,24.0,21.75,28.9,14.6,0.0,20.6,0.0,0.0,1500.0,150.0
Merced,2023-09-30,15.291666666666666,26.0,,,24.0,20.05,24.5,15.6,1.0,18.7,0.0,0.0,1500.0,150.0
Merced,2023-10-01,29.0,41.0,,,24.0,18.5,23.9,13.1,2.6,19.4,0.0,0.0,1500.0,150.0
Merced,2023-10-02,39.791666666666664,57.0,,,24.0,19.5,26.8,12.2,0.0,12.9,0.0,0.0,1500.0,150.0
Merced,2023-10-03,31.958333333333332,54.0,,,24.0,20.75,29.1,12.4,0.0,10.9,0.0,0.0,1500.0,150.0
Merced,2023-10-04,-2.652173913043478,55.0,,,23.0,22.6,31.4,13.8,0.0,8.7,0.0,0.0,1500.0,150.0
Merced,2023-10-05,50.75,62.0,,,24.0,24.65,34.2,15.1,0.0,9.0,0.0,0.0,1500.0,150.0
Merced,2023-10-06,53.708333333333336,68.0,,,24.0,25.4,35.5,15.3,0.0,9.8,0.0,0.0,1500.0,150.0
Merced,2023-10-07,56.041666666666664,60.0,,,24.0,26.5,36.1,16.9,0.0,10.1,0.0,0.0,1500.0,150.0
Merced,2023-10-08,60.125,68.0,,,24.0,26.9,36.2,17.6,0.0,8.9,0.0,0.0,1500.0,150.0
Merced,2023-10-09,44.458333333333336,69.0,,,24.0,25.65,34.7,16.6,0.0,17.3,0.0,0.0,1500.0,150.0
Merced,2023-10-10,23.375,41.0,,,24.0,20.35,26.3,14.4,0.0,11.9,0.0,0.0,1500.0,150.0
Merced,2023-10-11,25.916666666666668,43.0,,,24.0,18.4,23.9,12.9,0.0,24.5,0.0,0.0,1500.0,150.0
Merced,2023-10-12,20.041666666666668,34.0,,,24.0,18.15,25.4,10.9,0.0,21.9,0.0,0.0,1500.0,150.0
Merced,2023-10-13,46.25,55.0,,,24.0,21.15,30.5,11.8,0.0,11.0,0.0,0.0,1500.0,150.0
Merced,2023-10-14,44.541666666666664,60.0,,,24.0,21.25,29.1,13.4,0.0,16.2,0.0,0.0,1500.0,150.0
Merced,2023-10-15,32.5,61.0,,,24.0,21.25,29.9,12.6,0.0,10.4,0.0,0.0,1500.0,150.0
Merced,2023-10-16,38.75,65.0,,,24.0,22.35,29.8,14.9,0.0,12.6,0.0,0.0,1500.0,150.0
Merced,2023-11-14,53.458333333333336,88.0,,,24.0,15.2,24.6,5.8,0.0,11.5,0.0,0.0,1500.0,150.0
Merced,2023-11-15,61.0,94.0,,,24.0,14.7,22.8,6.6,1.7,9.4,0.0,0.0,1500.0,150.0
Merced,2023-11-16,73.41666666666667,94.0,,,24.0,16.200000000000003,21.1,11.3,9.6,15.8,0.0,0.0,3349.2635480757845,150.0
Merced,2023-11-17,68.75,81.0,,,24.0,15.1,19.9,10.3,1.7,10.4,0.0,0.0,1500.0,150.0
Merced,2023-11-18,26.0,57.0,,,24.0,17.3,20.5,14.1,10.8,21.1,0.0,0.0,1500.0,150.0
Merced,2023-11-19,22.875,35.0,,,24.0,12.7,17.6,7.8,0.6,22.5,0.0,0.0,1500.0,150.0
Merced,2023-11-20,19.75,28.0,,,24.0,10.15,15.9,4.4,0.0,25.1,0.0,0.0,1500.0,150.0
Merced,2023-11-21,52.208333333333336,90.0,,,24.0,10.2,17.6,2.8,0.0,9.0,0.0,0.0,1500.0,150.0
Merced,2023-11-22,74.04166666666667,93.0,,,24.0,11.95,18.0,5.9,0.0,9.4,0.0,0.0,1500.0,150.0
Merced,2023-11-23,77.41666666666667,98.0,,,24.0,12.15,18.9,5.4,0.0,13.1,0.0,0.0,1500.0,150.0
Merced,2023-11-24,33.416666666666664,73.0,,,24.0,11.5,17.0,6.0,0.0,13.1,0.0,0.0,1500.0,150.0
Merced,2023-11-25,60.333333333333336,92.0,,,24.0,8.9,15.6,2.2,0.0,8.5,0.0,0.0,1500.0,150.0
Merced,2023-11-26,76.95833333333333,139.0,,,24.0,8.4,14.6,2.2,0.0,8.3,0.0,0.0,1500.0,150.0
Merced,2023-11-27,-19.318181818181817,122.0,,,22.0,8.4,15.7,1.1,0.0,7.5,0.0,0.0,1500.0,150.0
Merced,2023-11-28,56.958333333333336,83.0,,,24.0,9.0,17.5,0.5,0.0,7.6,0.0,0.0,1500.0,150.0
Merced,2023-11-29,65.91666666666667,93.0,,,24.0,9.15,15.8,2.5,0.0,8.6,0.0,0.0,1500.0,150.0
Merced,2023-11-30,65.79166666666667,87.0,,,24.0,11.15,17.6,4.7,0.0,9.7,0.0,0.0,1500.0,150.0
Merced,2023-12-01,35.208333333333336,64.0,,,24.0,10.05,16.3,3.8,0.0,13.0,0.0,0.0,1500.0,150.0
Merced,2023-12-02,49.125,72.0,,,24.0,11.1,17.0,5.2,0.0,10.4,0.0,0.0,1500.0,150.0
Merced,2023-12-03,55.0,81.0,,,24.0,11.4,16.6,6.2,0.0,6.8,0.0,0.0,1500.0,150.0
Merced,2023-12-04,58.083333333333336,75.0,,,24.0,12.15,18.0,6.3,0.0,7.6,0.0,0.0,1500.0,150.0
Merced,2023-12-05,66.25,90.0,,,24.0,11.65,18.0,5.3,0.0,8.9,0.0,0.0,1500.0,150.0
Merced,2023-12-06,82.29166666666667,158.0,,,24.0,12.35,18.0,6.7,0.1,23.1,0.0,0.0,1500.0,150.0
Merced,2023-12-07,24.25,62.0,,,24.0,11.3,17.0,5.6,4.7,19.9,0.0,0.0,1500.0,150.0
Merced,2023-12-08,25.166666666666668,51.0,,,24.0,11.0,15.9,6.1,0.0,18.6,0.0,0.0,1500.0,150.0
Merced,2023-12-09,51.666666666666664,77.0,,,24.0,7.85,13.2,2.5,0.0,10.0,0.0,0.0,2293.0694558982486,150.0
Merced,2023-12-10,81.75,143.0,,,24.0,7.8,14.4,1.2,0.0,6.4,0.0,0.0,2562.863294344526,150.0
Merced,2023-12-11,67.08333333333333,94.0,,,24.0,8.7,14.4,3.0,0.0,9.3,0.0,0.0,1500.0,150.0
Merced,2023-12-12,64.75,86.0,,,24.0,7.6,14.6,0.6,0.0,8.7,0.0,0.0,1234.0297861817146,150.0
Merced,2023-12-13,69.95833333333333,95.0,,,24.0,8.05,15.1,1.0,0.0,8.9,0.0,0.0,2439.4129083090043,150.0
Merced,2023-12-14,94.625,146.0,,,24.0,8.95,16.4,1.5,0.0,8.0,0.0,0.0,1500.0,150.0
Merced,2023-12-15,104.375,130.0,,,24.0,8.4,15.5,1.3,0.0,9.1,0.0,0.0,1500.0,150.0
Merced,2023-12-16,102.58333333333331,158.0,,,24.0,10.35,17.7,3.0,0.0,9.3,0.0,0.0,1500.0,150.0
Merced,2023-12-17,88.0,145.0,,,24.0,9.75,15.7,3.8,0.0,12.0,0.0,0.0,1500.0,150.0
Merced,2023-12-18,110.45833333333331,123.0,,,24.0,12.35,18.1,6.6,7.9,20.0,0.0,0.0,1500.0,150.0
Merced,2023-12-19,28.291666666666668,66.0,,,24.0,15.05,17.8,12.3,19.3,21.0,0.0,0.0,1500.0,150.0
Merced,2023-12-20,10.5,31.0,,,24.0,14.7,17.1,12.3,2.8,19.1,0.0,0.0,1500.0,150.0
Merced,2023-12-21,31.541666666666668,54.0,,,24.0,12.45,15.6,9.3,6.5,10.2,0.0,0.0,1500.0,150.0
Merced,2023-12-22,66.375,90.0,,,24.0,13.1,17.8,8.4,0.0,12.7,0.0,0.0,1500.0,150.0
Merced,2023-12-23,58.958333333333336,67.0,,,24.0,11.35,16.5,6.2,0.0,10.4,0.0,0.0,1500.0,150.0
Merced,2023-12-24,88.91666666666667,121.0,,,24.0,8.6,13.4,3.8,0.0,7.7,0.0,0.0,1500.0,150.0
Merced,2023-12-25,92.33333333333331,104.0,,,24.0,8.45,12.4,4.5,0.0,8.7,0.0,0.0,1500.0,150.0
Merced,2023-12-26,92.91666666666669,118.0,,,24.0,8.850000000000001,13.3,4.4,0.0,8.0,0.0,0.0,1500.0,150.0
Merced,2023-12-27,114.45833333333331,130.0,,,24.0,11.1,16.5,5.7,0.0,10.5,0.0,0.0,1500.0,150.0
Merced,2023-12-28,69.04166666666667,115.0,,,24.0,12.25,17.4,7.1,6.7,10.7,0.0,0.0,1500.0,150.0
Merced,2023-12-29,55.0,85.0,,,24.0,13.4,18.9,7.9,0.0,14.3,0.0,0.0,1500.0,150.0
Merced,2023-12-30,20.458333333333332,47.0,,,24.0,13.8,17.4,10.2,27.9,16.7,0.0,0.0,1500.0,150.0
Merced,2023-12-31,39.333333333333336,62.0,,,24.0,10.5,15.1,5.9,0.2,10.5,0.0,0.0,1500.0,150.0
Merced,2024-01-01,61.083333333333336,75.0,,,24.0,10.75,14.1,7.4,0.0,10.0,0.0,0.0,1500.0,150.0
Merced,2024-01-02,64.20833333333333,75.0,,,24.0,9.5,14.4,4.6,0.0,11.3,0.0,0.0,1500.0,150.0
Merced,2024-01-03,52.291666666666664,70.0,,,24.0,9.95,13.5,6.4,10.8,18.1,0.0,0.0,1500.0,150.0
Merced,2024-01-04,43.166666666666664,61.0,,,24.0,8.7,13.2,4.2,0.0,12.9,0.0,0.0,1500.0,150.0
Merced,2024-01-05,54.166666666666664,65.0,,,24.0,8.6,13.6,3.6,0.0,13.2,0.0,0.0,1500.0,150.0
Merced,2024-01-06,71.45833333333333,87.0,,,24.0,7.75,12.8,2.7,0.0,10.5,0.0,0.0,1500.0,150.0
Merced,2024-01-07,26.833333333333332,69.0,,,24.0,7.199999999999999,10.6,3.8,5.4,22.5,0.0,0.0,1500.0,150.0
Merced,2024-01-08,24.916666666666668,56.0,,,24.0,5.4,10.4,0.4,0.0,19.2,0.0,0.0,1500.0,150.0
Merced,2024-01-09,52.375,73.0,,,24.0,5.8500000000000005,11.4,0.3,0.0,9.2,0.0,0.0,1500.0,150.0
Merced,2024-01-10,61.375,70.0,,,24.0,7.45,12.8,2.1,0.1,11.4,0.0,0.0,1500.0,150.0
Merced,2024-01-11,28.625,58.0,,,24.0,8.0,11.9,4.1,2.6,19.1,0.0,0.0,1500.0,150.0
Merced,2024-01-12,54.5,88.0,,,24.0,5.2,11.4,-1.0,0.0,8.3,0.0,0.0,1500.0,150.0
Merced,2024-01-13,73.875,117.0,,,24.0,5.9,10.4,1.4,1.9,9.6,0.0,0.0,1500.0,150.0
Merced,2024-01-14,68.58333333333333,84.0,,,24.0,10.7,15.6,5.8,1.0,12.7,0.0,0.0,1500.0,150.0
Merced,2024-01-15,49.583333333333336,66.0,,,24.0,10.0,14.7,5.3,0.0,8.9,0.0,0.0,1500.0,150.0
Merced,2024-01-16,51.041666666666664,59.0,,,24.0,8.75,13.8,3.7,0.0,7.3,0.0,0.0,1500.0,150.0
Merced,2024-01-17,62.875,74.0,,,24.0,12.1,16.4,7.8,8.4,11.5,0.0,0.0,1500.0,150.0
Merced,2024-01-18,55.208333333333336,64.0,,,24.0,9.8,15.4,4.2,0.0,9.1,0.0,0.0,1500.0,150.0
Merced,2024-01-19,67.04166666666667,83.0,,,24.0,11.5,16.8,6.2,0.0,10.5,0.0,0.0,1500.0,150.0
Merced,2024-01-20,43.875,100.0,,,24.0,14.3,18.0,10.6,10.9,16.1,0.0,0.0,1500.0,150.0
Merced,2024-01-21,28.166666666666668,42.0,,,24.0,14.35,17.8,10.9,10.2,17.1,0.0,0.0,2967.5875026047,150.0
Merced,2024-01-22,23.25,31.0,,,24.0,14.5,17.1,11.9,20.4,18.7,0.0,0.0,1500.0,150.0
Merced,2024-01-23,30.458333333333332,40.0,,,24.0,12.4,15.9,8.9,0.9,13.3,0.0,0.0,1500.0,150.0
Merced,2024-01-24,52.041666666666664,79.0,,,24.0,12.35,15.4,9.3,19.1,14.0,0.0,0.0,1500.0,150.0
Merced,2024-01-25,34.416666666666664,50.0,,,24.0,12.35,16.1,8.6,2.6,14.8,0.0,0.0,1500.0,150.0
Merced,2024-01-26,47.75,64.0,,,24.0,10.8,16.2,5.4,0.0,11.3,0.0,0.0,1500.0,150.0
Merced,2024-01-27,60.125,70.0,,,24.0,11.75,16.1,7.4,0.0,7.2,0.0,0.0,1500.0,150.0
Merced,2024-01-28,69.625,123.0,,,24.0,11.95,18.0,5.9,0.0,6.9,0.0,0.0,1500.0,150.0
Merced,2024-01-29,68.125,92.0,,,24.0,13.8,20.9,6.7,0.0,6.8,0.0,0.0,1500.0,150.0
Merced,2024-01-30,81.91666666666667,96.0,,,24.0,14.8,21.2,8.4,0.0,10.8,0.0,0.0,1500.0,150.0
Merced,2024-01-31,54.541666666666664,89.0,,,24.0,15.7,20.5,10.9,0.0,12.7,0.0,0.0,1500.0,150.0
Merced,2024-02-01,26.791666666666668,40.0,,,24.0,12.6,16.0,9.2,13.0,28.4,0.0,0.0,1500.0,150.0
Merced,2024-02-02,25.875,45.0,,,24.0,9.35,13.9,4.8,4.3,17.8,0.0,0.0,1500.0,150.0
Merced,2024-02-03,25.166666666666668,34.0,,,24.0,8.55,13.4,3.7,0.0,12.6,0.0,0.0,1500.0,150.0
Merced,2024-02-04,28.25,56.0,,,24.0,11.3,14.5,8.1,25.0,38.7,0.0,0.0,1500.0,150.0
Merced,2024-02-05,25.208333333333332,45.0,,,24.0,12.75,15.6,9.9,5.6,39.5,0.0,0.0,1500.0,150.0
Merced,2024-02-06,18.708333333333332,33.0,,,24.0,10.65,14.1,7.2,8.5,11.1,0.0,0.0,1500.0,150.0
Merced,2024-02-07,35.166666666666664,60.0,,,24.0,8.7,12.1,5.3,8.4,12.7,0.0,0.0,1500.0,150.0
Merced,2024-02-08,23.041666666666668,31.0,,,24.0,7.5,11.5,3.5,4.7,13.0,0.0,0.0,1794.363432911194,150.0
Merced,2024-02-09,48.541666666666664,72.0,,,24.0,7.4,12.9,1.9,0.0,13.2,0.0,0.0,1500.0,150.0
Merced,2024-02-10,48.458333333333336,56.0,,,24.0,7.55,12.7,2.4,0.0,15.2,0.0,0.0,1500.0,150.0
Merced,2024-02-11,69.20833333333333,124.0,,,24.0,7.5,14.2,0.8,0.0,10.4,0.0,0.0,1500.0,150.0
Merced,2024-02-12,68.04166666666667,125.0,,,24.0,8.25,15.1,1.4,0.0,9.4,0.0,0.0,1500.0,150.0
Merced,2024-03-14,18.208333333333332,53.0,,,24.0,12.85,18.5,7.2,0.0,25.0,0.0,0.0,2163.7413922004575,150.0
Merced,2024-03-15,14.208333333333334,23.0,,,24.0,14.0,19.9,8.1,0.0,19.5,0.0,0.0,3691.834389131151,150.0
Merced,2024-03-16,30.333333333333332,57.0,,,24.0,12.75,20.7,4.8,0.0,9.7,0.0,0.0,2173.6686514993303,150.0
Merced,2024-03-17,35.166666666666664,56.0,,,24.0,14.15,20.9,7.4,0.0,12.6,0.0,0.0,2182.3982331942166,150.0
Merced,2024-03-18,42.541666666666664,61.0,,,24.0,15.15,22.2,8.1,0.0,8.8,0.0,0.0,1500.0,150.0
Merced,2024-03-19,51.083333333333336,58.0,,,24.0,16.4,23.5,9.3,0.0,9.4,0.0,0.0,2159.3666740800263,150.0
Merced,2024-03-20,19.208333333333332,41.0,,,24.0,15.6,23.6,7.6,0.0,9.0,0.0,0.0,1893.871776835204,150.0
Merced,2024-03-21,9.541666666666666,24.0,,,24.0,15.65,23.1,8.2,0.0,12.2,0.0,0.0,3250.232588186776,150.0
Merced,2024-03-22,18.916666666666668,43.0,,,24.0,16.65,22.7,10.6,0.0,8.3,0.0,0.0,3614.6328424321905,150.0
